,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,position,possession,possession_team,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure
1603,,,,"[60.0, 18.0]",,,,,,,1.654,,,,,,,,,,,,,e31812ed-cfd4-4b60-9b2f-6fe2ba14832a,27,,,"[61.0, 25.0]",8658,0,,,,,,,,,,,,,,,,,,1,From Kick Off,Ivan Rakitić,Left Center Midfield,2,Croatia,"['0435a356-19a2-46c2-a9aa-c37ff87d0ce4', '820270c5-644c-40d7-98d6-ad68b172aabc', 'fa30f77f-fd17-4fac-96f4-89ad44f11968']",17,,,,,,,,,,,,,,,Croatia,00:00:17.706,Carry,True
1604,,,,"[69.0, 2.0]",,,,,,,0.001,,,,,,,,,,,,,4732b163-40c1-4e56-88cd-57ce15d5265b,31,,,"[68.0, 2.0]",8658,0,,,,,,,,,,,,,,,,,,1,From Kick Off,Ivan Strinić,Left Back,2,Croatia,"['e350a327-f951-4e91-84b5-c4c6f990ce39', 'e5e868f7-ad48-4403-bb7a-328b34dd01a2']",20,,,,,,,,,,,,,,,Croatia,00:00:20.119,Carry,
1605,,,,"[69.0, 24.0]",,,,,,,1.467,,,,,,,,,,,,,26f7d366-1c71-4940-9920-4d02c8b967c1,34,,,"[65.0, 27.0]",8658,0,,,,,,,,,,,,,,,,,,1,From Kick Off,Marcelo Brozović,Center Defensive Midfield,2,Croatia,"['3ec633c6-1d08-4120-8028-7ea556a61db9', '9c44218c-a839-4913-8158-0711733b9764', 'df139a0c-aea2-4da3-a300-47dc5363583c']",22,,,,,,,,,,,,,,,Croatia,00:00:22.080,Carry,True
1606,,,,"[63.0, 21.0]",,,,,,,0.947,,,,,,,,,,,,,89607461-60c5-4cac-8957-f0a3c33e92c9,38,,,"[66.0, 22.0]",8658,0,,,,,,,,,,,,,,,,,,1,From Kick Off,Ivan Perišić,Left Wing,2,Croatia,"['0f1da071-2f57-4193-b99e-df1b2364d0e9', '93c7b01f-16a1-4d18-a41b-f5e34b77027d']",24,,,,,,,,,,,,,,,Croatia,00:00:24.160,Carry,
1607,,,,"[49.0, 30.0]",,,,,,,1.027,,,,,,,,,,,,,7598cdb5-c4c8-4366-bf09-8cd4fc4dd42d,41,,,"[51.0, 24.0]",8658,0,,,,,,,,,,,,,,,,,,1,From Kick Off,Domagoj Vida,Left Center Back,2,Croatia,"['597874a9-eae4-4593-968a-671d2b6b365a', '5d411b3e-5b4f-4cac-8c7a-45687edbdb3a']",26,,,,,,,,,,,,,,,Croatia,00:00:26.240,Carry,
1608,,,,"[48.0, 27.0]",,,,,,,0.427,,,,,,,,,,,,,cdd7544c-a934-47c6-a575-d0bccea50018,46,,,"[46.0, 30.0]",8658,0,,,,,,,,,,,,,,,,,,1,From Kick Off,Domagoj Vida,Left Center Back,2,Croatia,"['353643c7-d92d-477e-9647-5bd41462a9ff', '3e39f2b1-8346-45f1-a419-ba988fee0960']",29,,,,,,,,,,,,,,,Croatia,00:00:29.000,Carry,
1609,,,,"[47.0, 17.0]",,,,,,,1.107,,,,,,,,,,,,,9cde7e25-bd37-415b-b5be-f7ec3ef178c0,49,,,"[53.0, 17.0]",8658,0,,,,,,,,,,,,,,,,,,1,From Kick Off,Ivan Rakitić,Left Center Midfield,2,Croatia,"['cb99faa8-c966-4458-9dd7-d5b58f1b1b46', 'd6a8b0f6-28fe-4d76-924f-1ca69a8a48fe', 'ef8132b3-a10e-468e-a0c5-49738b35a35e']",30,,,,,,,,,,,,,,,Croatia,00:00:30.640,Carry,True
1610,,,,"[37.0, 26.0]",,,,,,,1.12,,,,,,,,,,,,,3994bef9-4e30-47d6-a6c0-ee79086318d9,53,,,"[37.0, 25.0]",8658,0,,,,,,,,,,,,,,,,,,1,From Kick Off,Domagoj Vida,Left Center Back,2,Croatia,"['2896490b-102e-49d8-a23e-8fa43fd652ee', 'dcf59025-fb40-4f3f-9fc5-2e5bc77a3f3f']",33,,,,,,,,,,,,,,,Croatia,00:00:33.440,Carry,
1611,,,,"[40.0, 49.0]",,,,,,,3.147,,,,,,,,,,,,,5edfaf20-c937-4ef4-9f47-7604cd58e814,56,,,"[35.0, 45.0]",8658,0,,,,,,,,,,,,,,,,,,1,From Kick Off,Dejan Lovren,Right Center Back,2,Croatia,"['15f22c8b-9d2f-4256-a3cd-35d7391cd2e0', '8c2a8216-f64a-4681-af7a-ab33e6deec96']",35,,,,,,,,,,,,,,,Croatia,00:00:35.480,Carry,
1612,,,,"[55.0, 12.0]",,,,,,,0.747,,,,,,,,,,,,,e5df7932-13de-4177-b069-755f7b52d714,60,,,"[56.0, 15.0]",8658,0,,,,,,,,,,,,,,,,,,1,From Kick Off,Ivan Rakitić,Left Center Midfield,2,Croatia,"['505eb7ba-e1d6-4325-95f5-69959f840ecb', 'b1aeccda-8231-42ed-9545-9c66292c38e1', 'd98f59bd-34d9-46e8-8ce6-abb687858806']",40,,,,,,,,,,,,,,,Croatia,00:00:40.640,Carry,True
1613,,,,"[65.0, 64.0]",,,,,,,0.36,,,,,,,,,,,,,5ffbe614-c8bd-4f9c-84fe-728e298c623b,69,,,"[46.0, 61.0]",8658,0,,,,,,,,,,,,,,,,,,1,From Throw In,"N""Golo Kanté",Left Defensive Midfield,3,France,"['380e5930-e955-4526-9fc4-ebaed34a8303', '80813884-4cf0-494d-aa5f-cd524a95d240', 'cb987aea-8eff-494e-81e1-75a16facf32f']",56,,,,,,,,,,,,,,,France,00:00:56.147,Carry,True
1614,,,,"[63.0, 73.0]",,,,,,,1.04,,,,,,,,,,,,,afe8cf97-74d3-44c5-9229-b2d76ea79f0c,77,,,"[65.0, 71.0]",8658,1,,,,,,,,,,,,,,,,,,1,From Throw In,Antoine Griezmann,Right Center Forward,3,France,"['6a2fe4f0-d5cf-4628-9752-fb57e2b35516', 'e3332f82-3e81-4cc3-bf11-a588f880894e']",0,,,,,,,,,,,,,,,France,00:01:00.907,Carry,
1615,,,,"[64.0, 80.0]",,,,,,,0.68,,,,,,,,,,,,,303169b1-b30a-4a94-b304-dfe4122b09b4,81,,,"[65.0, 79.0]",8658,1,,,,,,,,,,,,,,,,,,1,From Throw In,Kylian Mbappé Lottin,Right Midfield,3,France,"['021244ed-a8a3-47a5-87c3-412987d42cc4', 'ad1b1510-9d80-486b-b8d1-1bfd9afbaaec', 'f8bedff9-aca2-4908-957d-a1805642fa83']",2,,,,,,,,,,,,,,,France,00:01:02.507,Carry,True
1616,,,,"[8.0, 43.0]",,,,,,,0.04,,,,,,,,,,,,,09c18933-0f51-4966-a8df-5c259be426f3,89,,,"[8.0, 43.0]",8658,1,,,,,,,,,,,,,,,,,,1,From Throw In,Hugo Lloris,Goalkeeper,4,France,"['23a6cdc7-4c37-4833-a907-705dba6db745', '6df42e96-2ed0-4621-9809-a1171bd8a571']",17,,,,,,,,,,,,,,,France,00:01:17.187,Carry,
1617,,,,"[21.0, 25.0]",,,,,,,2.107,,,,,,,,,,,,,4a5ffe9b-ce45-47ba-9821-ed9a99983c04,92,,,"[19.0, 29.0]",8658,1,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Yves Umtiti,Left Center Back,4,France,"['0e8b342d-c21b-4d57-bc91-997334db474a', '73bf534e-2d55-41e0-b0b5-14ca40b148df', 'bb76e690-eea9-497c-84e2-c29064d8c3ee']",18,,,,,,,,,,,,,,,France,00:01:18.600,Carry,True
1618,,,,"[55.0, 27.0]",,,,,,,0.84,,,,,,,,,,,,,69c9b81a-2642-4dc4-a0c2-507a37bab611,100,,,"[56.0, 28.0]",8658,1,,,,,,,,,,,,,,,,,,1,Regular Play,Blaise Matuidi,Left Midfield,5,France,"['2640d3ec-301b-4986-933a-232c06dfe356', '79652516-9e3c-4d14-aea4-80b9593c1969', 'd589857f-6cb7-487f-a45d-236192e1b930']",38,,,,,,,,,,,,,,,France,00:01:38.187,Carry,True
1619,,,,"[42.0, 25.0]",,,,,,,1.24,,,,,,,,,,,,,eb8a972b-8b5e-428b-8c0b-d169bf911943,103,,,"[39.0, 23.0]",8658,1,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Yves Umtiti,Left Center Back,5,France,"['ae49795d-e9d3-4fce-b196-103c5a62d5cb', 'f44395fa-fd05-4f33-8c7c-bb5b4a4d83b3']",40,,,,,,,,,,,,,,,France,00:01:40.547,Carry,
1620,,,,"[45.0, 48.0]",,,,,,,0.001,,,,,,,,,,,,,9ea90d28-8ba9-41d5-b18e-1b285510ce56,112,,,"[45.0, 48.0]",8658,1,,,,,,,,,,,,,,,,,,1,Regular Play,Raphaël Varane,Right Center Back,5,France,"['1ce09bac-90d4-4b7e-9b5b-a29ba36c0b42', '894e309a-35e5-421e-8eec-19051217f512']",47,,,,,,,,,,,,,,,France,00:01:47.106,Carry,
1621,,,,"[57.0, 76.0]",,,,,,,1.627,,,,,,,,,,,,,b549191e-9625-4fd6-8023-a046b12e5af5,115,,,"[55.0, 66.0]",8658,1,,,,,,,,,,,,,,,,,,1,Regular Play,Paul Pogba,Right Defensive Midfield,5,France,"['7f217d18-90b1-4aa4-ac9d-d8b8f4160566', 'ea093b02-5c79-4e4d-8fa7-9f44c70cf0c3']",49,,,,,,,,,,,,,,,France,00:01:49.800,Carry,
1622,,,,"[42.0, 2.0]",,,,,,,0.427,,,,,,,,,,,,,6ae48aca-ad04-4a53-94dd-b43306508b2e,127,,,"[40.0, 2.0]",8658,2,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Strinić,Left Back,7,Croatia,"['a2a39c35-0257-47bc-95ed-860320da254f', 'e8c9adcb-5dbb-44dc-83bb-99b94cfadb28', 'f2c8c1c5-721b-4257-902d-6365e8908a86']",11,,,,,,,,,,,,,,,Croatia,00:02:11.080,Carry,True
1623,,,,"[44.0, 36.0]",,,,,,,1.56,,,,,,,,,,,,,d4d64a4c-bb65-4217-b010-b045ccbbc0af,136,,,"[38.0, 49.0]",8658,2,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Hernández Pi,Left Back,7,Croatia,"['18b7733d-a77f-4c3f-914f-cadef150dba2', '408ba56d-ca57-431d-bbf2-66e1578dee9c', '6bdf46de-be5c-4ce2-b3bc-d917569872dc', '80181fb7-de9a-4b35-8cfa-2c5a0e3587e8']",17,,,,,,,,,,,,,,,France,00:02:17.147,Carry,True
1624,,,,"[110.0, 20.0]",,,,,,,6.573,,,,,,,,,,,,,2f72108a-1186-42d0-b722-6f23dbf1f629,143,,,"[59.0, 6.0]",8658,2,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Perišić,Left Wing,8,France,"['384ea62c-9e19-4be4-8828-29af83c11a8c', '41bb501a-58ea-454f-81e6-a5fd869f54ee']",45,,,,,,,,,,,,,,,Croatia,00:02:45.027,Carry,
1625,,,,"[2.0, 62.0]",,,,,,,1.427,,,,,,,,,,,,,c436d927-803f-4bab-86d7-2c0888e3468f,146,,,"[10.0, 57.0]",8658,2,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Yves Umtiti,Left Center Back,8,France,"['178248ad-53ef-4671-b015-64ee1070fe1d', '3940d2b1-2b6f-4296-9cb5-f095e2c67cc8', '5cd0cd0b-4703-4c5a-8a92-dd1d465c9a69']",52,,,,,,,,,,,,,,,France,00:02:52.080,Carry,True
1626,,,,"[44.0, 12.0]",,,,,,,1.987,,,,,,,,,,,,,7ddc2bbe-aaa0-4206-af7d-c4a82cecf7b1,156,,,"[46.0, 11.0]",8658,3,,,,,,,,,,,,,,,,,,1,From Throw In,Domagoj Vida,Left Center Back,10,Croatia,"['8b86fcf5-c1cc-4c70-9cda-d7b28a82b877', 'ffe6c0a6-0059-4125-a504-a7c67ab87128']",29,,,,,,,,,,,,,,,Croatia,00:03:29.600,Carry,
1627,,,,"[57.0, 14.0]",,,,,,,0.787,,,,,,,,,,,,,0de9984a-5924-4266-837d-bca754f620eb,159,,,"[57.0, 14.0]",8658,3,,,,,,,,,,,,,,,,,,1,From Throw In,Marcelo Brozović,Center Defensive Midfield,10,Croatia,"['551a3981-baba-4925-9315-0b15033654d9', 'bcb84820-0a9f-4cee-a71b-7d76518721d7']",33,,,,,,,,,,,,,,,Croatia,00:03:33.680,Carry,
1628,,,,"[57.0, 13.0]",,,,,,,1.467,,,,,,,,,,,,,9ef74178-0c33-41fc-b845-e083485df79e,164,,,"[56.0, 11.0]",8658,3,,,,,,,,,,,,,,,,,,1,From Throw In,Marcelo Brozović,Center Defensive Midfield,10,Croatia,"['50e06d83-5a60-4704-a5d8-60f76793f44a', 'c35512a2-e2a1-42fe-a165-2d3d248188cf']",36,,,,,,,,,,,,,,,Croatia,00:03:36.400,Carry,
1629,,,,"[57.0, 68.0]",,,,,,,5.707,,,,,,,,,,,,,95a3d630-3a49-4e07-b9dc-f42029051e65,167,,,"[44.0, 67.0]",8658,3,,,,,,,,,,,,,,,,,,1,From Throw In,Dejan Lovren,Right Center Back,10,Croatia,"['432ad5d3-a6cc-4b8e-bdf6-4d49a5fc6564', 'babd963f-25a4-4e5d-81fd-565f5449461c']",40,,,,,,,,,,,,,,,Croatia,00:03:40.160,Carry,
1630,,,,"[46.0, 27.0]",,,,,,,0.467,,,,,,,,,,,,,8e8cf31c-f664-488b-9433-d198726d2abd,170,,,"[46.0, 33.0]",8658,3,,,,,,,,,,,,,,,,,,1,From Throw In,Domagoj Vida,Left Center Back,10,Croatia,"['3e719135-1e65-4b94-83b8-f845e1e45902', 'de69a4cd-d097-4f0c-8f42-be34ad588a02']",47,,,,,,,,,,,,,,,Croatia,00:03:47.960,Carry,
1631,,,,"[52.0, 21.0]",,,,,,,1.64,,,,,,,,,,,,,d974fca1-84c6-4d68-867e-34ffa709d8bb,173,,,"[56.0, 20.0]",8658,3,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,Left Center Midfield,10,Croatia,"['51314914-e7aa-44fc-aa17-08d32b3f4302', '7482e2a8-dbac-405c-8194-ab1a55b602bd', 'c9f64fda-cdda-4d57-b2d8-dceb6cfa0d1f']",49,,,,,,,,,,,,,,,Croatia,00:03:49.560,Carry,True
1632,,,,"[101.0, 79.0]",,,,,,,1.588,,,,,,,,,,,,,26cd26d7-4661-4209-a562-ed68a1396e21,177,,,"[98.0, 77.0]",8658,3,,,,,,,,,,,,,,,,,,1,From Throw In,Ante Rebić,Right Wing,10,Croatia,"['3ada6012-c77e-4509-b8de-12ffd7d67d37', '6c479abe-0698-492d-ab53-3c3234666946', '7e05a8c9-4bfa-4371-ae5d-db6c8f271014']",54,,,,,,,,,,,,,,,Croatia,00:03:54.359,Carry,True
1633,,,,"[101.0, 74.0]",,,,,,,2.547,,,,,,,,,,,,,765b5b2f-1ba4-404b-9ba1-126f0560563f,183,,,"[102.0, 77.0]",8658,3,,,,,,,,,,,,,,,,,,1,From Throw In,Ante Rebić,Right Wing,10,Croatia,"['44bcc836-4e35-4797-954a-5e3c1cc6eed7', '5263df82-67a8-4ab4-8342-73403cc4da5c', 'f4b4f748-6598-4d47-a388-93150ee915b5']",57,,,,,,,,,,,,,,,Croatia,00:03:57.120,Carry,True
1634,,,,"[107.0, 77.0]",,,,,,,2.347,,,,,,,,,,,,,1453e39d-55c4-410e-9b56-3027b5cde59d,192,,,"[105.0, 77.0]",8658,4,,,,,,,,,,,,,,,,,,1,From Throw In,Luka Modrić,Right Center Midfield,11,Croatia,"['332a3ea0-c812-4a32-892f-15425e36df50', 'c91a3504-37b0-4e97-9b69-8210a98581c0']",12,,,,,,,,,,,,,,,Croatia,00:04:12.720,Carry,
1635,,,,"[111.0, 78.0]",,,,,,,1.8,,,,,,,,,,,,,57a9907d-4b21-4c05-beca-ae81b23bbccd,195,,,"[110.0, 79.0]",8658,4,,,,,,,,,,,,,,,,,,1,From Throw In,Šime Vrsaljko,Right Back,11,Croatia,"['7b17a18a-d268-4c25-b336-44f44a21480e', 'aa5ec155-8cbe-4fba-954f-631f1df37179', 'e47365b7-3801-4e00-80a7-fdca974ff5fe']",16,,,,,,,,,,,,,,,Croatia,00:04:16.040,Carry,True
1636,,,,"[9.0, 15.0]",,,,,,,0.64,,,,,,,,,,,,,dee321ad-e77a-455f-b445-dbfd43233e40,201,,,"[8.0, 15.0]",8658,4,,,,,,,,,,,,,,,,,,1,Regular Play,"N""Golo Kanté",Left Defensive Midfield,12,France,"['ac01ab20-a1a6-4b7f-bbb0-c05e645a5309', 'd18e76ce-6965-4106-9b52-799a2c6511da']",19,,,,,,,,,,,,,,,France,00:04:19.787,Carry,
1637,,,,"[11.0, 3.0]",,,,,,,0.48,,,,,,,,,,,,,c45170da-2161-401c-92f3-0aa995514724,205,,,"[11.0, 3.0]",8658,4,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Hernández Pi,Left Back,12,France,"['2c75767e-69c2-420a-b42e-5806f433b266', '3f7aca33-2c60-400e-bf12-a132a657d52f', 'a81757a8-f68f-4a45-84fe-b5114f4e336d']",21,,,,,,,,,,,,,,,France,00:04:21.307,Carry,True
1638,,,,"[9.0, 16.0]",,,,,,,1.56,,,,,,,,,,,,,3a02141b-efeb-43e7-b558-8015b59c3f85,208,,,"[8.0, 13.0]",8658,4,,,,,,,,,,,,,,,,,,1,Regular Play,"N""Golo Kanté",Left Defensive Midfield,12,France,"['2425cc7a-5a35-42b6-ae80-461bd4675c19', 'fbd95a1c-1df7-4ea8-b63a-12095e8744a9']",22,,,,,,,,,,,,,,,France,00:04:22.787,Carry,
1639,,,,"[8.0, 45.0]",,,,,,,1.187,,,,,,,,,,,,,4b57d1f1-0474-48ef-9f5d-7a1c3cdff602,216,,,"[9.0, 42.0]",8658,4,,,,,,,,,,,,,,,,,,1,Regular Play,Danijel Subašić,Goalkeeper,13,Croatia,"['1f67607b-32ae-49f7-b88d-bbf2913ba315', 'dd35233e-70f8-49e0-9f1f-f5e89560b57e']",32,,,,,,,,,,,,,,,Croatia,00:04:32.640,Carry,
1640,,,,"[26.0, 74.0]",,,,,,,4.107,,,,,,,,,,,,,2376c473-3d5d-495b-bd43-2c133ac64636,219,,,"[21.0, 75.0]",8658,4,,,,,,,,,,,,,,,,,,1,Regular Play,Dejan Lovren,Right Center Back,13,Croatia,"['4f7715b6-17aa-4e36-9ea3-24533d675e3f', 'c46696eb-5ac4-45b2-a69b-fc8181227e73']",35,,,,,,,,,,,,,,,Croatia,00:04:35.360,Carry,
1641,,,,"[31.0, 64.0]",,,,,,,0.747,,,,,,,,,,,,,26e2f946-5f8a-4dab-9449-a23912159574,222,,,"[31.0, 66.0]",8658,4,,,,,,,,,,,,,,,,,,1,Regular Play,Marcelo Brozović,Center Defensive Midfield,13,Croatia,"['2b0b7e1b-a485-437e-bb5c-09e43f8c14e4', '846ffdfb-87d1-4370-9aef-002fbb944b51']",40,,,,,,,,,,,,,,,Croatia,00:04:40.440,Carry,
1642,,,,"[48.0, 76.0]",,,,,,,1.547,,,,,,,,,,,,,78c9569c-d8a8-4c23-afd4-13a6d8bf3c59,225,,,"[42.0, 77.0]",8658,4,,,,,,,,,,,,,,,,,,1,Regular Play,Luka Modrić,Right Center Midfield,13,Croatia,"['a766ddf9-5f5b-4f77-986e-53f64dc818cf', 'da72ebbe-8f79-4f72-9cca-dd4011afc674']",42,,,,,,,,,,,,,,,Croatia,00:04:42.840,Carry,
1643,,,,"[26.0, 4.0]",,,,,,,4.19,,,,,,,,,,,,,b182fa41-1cec-4b34-b88d-a610c8c85881,231,,,"[38.0, 8.0]",8658,4,,,,,,,,,,,,,,,,,,1,Regular Play,"N""Golo Kanté",Left Defensive Midfield,14,France,"['1f3818dc-7d9d-416b-bcec-b9bbdee66164', '63eb76b9-6317-4a83-900c-bbdce689dee8', '8df8ac5c-b430-43cf-b8ce-e529b21d0d5f']",48,,,,,,,,,,,,,,,France,00:04:48.957,Carry,True
1644,,,,"[14.0, 13.0]",,,,,,,0.84,,,,,,,,,,,,,9cec585d-0773-43ba-941e-5cfa11ca5942,236,,,"[14.0, 14.0]",8658,4,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Yves Umtiti,Left Center Back,14,France,"['32ba4c5d-197a-4354-a2c6-0efc1eae252a', '98c5f949-7c14-4db5-bdb3-4880e5b7260c', 'c7ca6f56-fe85-4081-9583-0dce8a982570']",54,,,,,,,,,,,,,,,France,00:04:54.107,Carry,True
1645,,,,"[26.0, 64.0]",,,,,,,2.24,,,,,,,,,,,,,2f0e6892-4907-4ce4-bf65-4d032c3d11d9,242,,,"[15.0, 65.0]",8658,5,,,,,,,,,,,,,,,,,,1,From Goal Kick,Raphaël Varane,Right Center Back,15,France,"['83a5425f-db28-4807-8701-c989dadd3109', 'f1ddf1c0-18c6-4359-830b-abaf8f6dc627']",15,,,,,,,,,,,,,,,France,00:05:15.867,Carry,
1646,,,,"[34.0, 55.0]",,,,,,,0.84,,,,,,,,,,,,,ae382337-bec6-4ebe-9ec5-4f9755baaf6d,245,,,"[35.0, 55.0]",8658,5,,,,,,,,,,,,,,,,,,1,From Goal Kick,Paul Pogba,Right Defensive Midfield,15,France,"['0e2535e4-9f8d-47bc-9aa9-0cfebadd7a43', 'ad240dd5-78e0-4ab7-9ba5-c4ea2bf0a791', 'ae474520-328b-412e-8e3b-bf5e75b704a8']",19,,,,,,,,,,,,,,,France,00:05:19.227,Carry,True
1647,,,,"[52.0, 6.0]",,,,,,,5.4,,,,,,,,,,,,,47464af2-9fa2-43f8-9f47-6d0b3bd344d7,249,,,"[26.0, 29.0]",8658,5,,,,,,,,,,,,,,,,,,1,From Goal Kick,Samuel Yves Umtiti,Left Center Back,15,France,"['167a1c79-4a79-4414-9fab-35431a3bea9e', 'b8470519-06ac-4be1-905b-e5cb71ca4edc', 'ed48ecde-d273-43e0-becc-fc3f93465267']",21,,,,,,,,,,,,,,,France,00:05:21.507,Carry,True
1648,,,,"[47.0, 10.0]",,,,,,,0.027,,,,,,,,,,,,,3e06959f-d88d-488f-8809-40191c6505cb,257,,,"[47.0, 10.0]",8658,5,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Yves Umtiti,Left Center Back,16,France,"['12fb823f-6939-4332-8753-51d452e4905b', '46c054d4-1e3a-4bc8-aa6c-d85d2f28aacb']",46,,,,,,,,,,,,,,,France,00:05:46.720,Carry,
1649,,,,"[54.0, 15.0]",,,,,,,1.267,,,,,,,,,,,,,e032ac83-3fee-4b85-bf18-d8ec7e29a296,260,,,"[55.0, 10.0]",8658,5,,,,,,,,,,,,,,,,,,1,From Free Kick,"N""Golo Kanté",Left Defensive Midfield,16,France,"['8ba650b9-4a5e-4cb7-a1cf-9ab103bf154b', 'a57a43ff-ef6f-4e59-a95e-5b474fc98803']",47,,,,,,,,,,,,,,,France,00:05:47.720,Carry,
1650,,,,"[54.0, 46.0]",,,,,,,3.44,,,,,,,,,,,,,dbd42159-fac2-46b4-8700-67b7202f2994,263,,,"[45.0, 41.0]",8658,5,,,,,,,,,,,,,,,,,,1,From Free Kick,Paul Pogba,Right Defensive Midfield,16,France,"['034c2483-ecc4-49dd-bb51-9aad959c023d', '23ddf6ad-fb13-49a2-b8db-b9e022777bef']",50,,,,,,,,,,,,,,,France,00:05:50.427,Carry,
1651,,,,"[57.0, 71.0]",,,,,,,1.76,,,,,,,,,,,,,ea0be3aa-7e72-4953-9fa9-03ce94948f8c,266,,,"[60.0, 74.0]",8658,5,,,,,,,,,,,,,,,,,,1,From Free Kick,Benjamin Pavard,Right Back,16,France,"['98df358f-baab-410e-a007-f895620225c9', 'b63b413d-d9ee-4b65-b0be-8eea4999cc31', 'fd9c2a3c-fe2d-4981-93a8-99cd9a482553']",55,,,,,,,,,,,,,,,France,00:05:55.267,Carry,True
1652,,,,"[45.0, 60.0]",,,,,,,1.04,,,,,,,,,,,,,0a3d7121-0c6f-4cbd-b17e-e91b20dcb9b4,270,,,"[46.0, 64.0]",8658,5,,,,,,,,,,,,,,,,,,1,From Free Kick,Raphaël Varane,Right Center Back,16,France,"['66e4375c-e543-4042-8da7-4ab644ccd81a', 'd746674f-873e-4ee4-9028-19cb7e213e8b', 'f4fea256-7285-4ea8-a702-d840884c4ff5']",58,,,,,,,,,,,,,,,France,00:05:58.147,Carry,True
1653,,,,"[45.0, 30.0]",,,,,,,1.84,,,,,,,,,,,,,349bdcb9-4823-4c76-a420-a8219689de20,274,,,"[41.0, 31.0]",8658,6,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Yves Umtiti,Left Center Back,16,France,"['8abbfe41-bc46-4282-9171-8657cd920181', '8cd19b16-ed6d-40c0-9f2a-7f3cf06fd0fc']",0,,,,,,,,,,,,,,,France,00:06:00.707,Carry,
1654,,,,"[57.0, 4.0]",,,,,,,1.36,,,,,,,,,,,,,f16ddf04-d4b4-488f-958a-1e92909aec98,277,,,"[55.0, 5.0]",8658,6,,,,,,,,,,,,,,,,,,1,From Free Kick,Blaise Matuidi,Left Midfield,16,France,"['1a4cb34e-866d-47f4-8221-ce319c8c0952', '36694505-65f2-402e-8563-73e9280e48f4', '6fea7d3d-bf5e-4a24-adcc-aede18644cfb']",3,,,,,,,,,,,,,,,France,00:06:03.907,Carry,True
1655,,,,"[48.0, 73.0]",,,,,,,2.48,,,,,,,,,,,,,6dbb011d-115f-4903-a173-5b921de52c52,289,,,"[44.0, 75.0]",8658,6,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,Left Center Midfield,18,Croatia,"['7e9cc55b-6e0e-42df-bf74-ef0b4b06ced9', '8ab951dd-e528-4a18-93f0-a187cc607b89']",34,,,,,,,,,,,,,,,Croatia,00:06:34.360,Carry,
1656,,,,"[46.0, 64.0]",,,,,,,3.44,,,,,,,,,,,,,17d4819b-6a02-4c09-b442-0070e3f85516,292,,,"[44.0, 66.0]",8658,6,,,,,,,,,,,,,,,,,,1,Regular Play,Marcelo Brozović,Center Defensive Midfield,18,Croatia,"['00216d6f-0414-41c3-80d5-394bb437b343', '9b389cad-79f8-4000-9700-a1976f6d1af8']",37,,,,,,,,,,,,,,,Croatia,00:06:37.840,Carry,
1657,,,,"[48.0, 69.0]",,,,,,,1.04,,,,,,,,,,,,,e2c6af8f-67ef-4205-8559-45d64eac0c74,296,,,"[49.0, 70.0]",8658,6,,,,,,,,,,,,,,,,,,1,Regular Play,Luka Modrić,Right Center Midfield,18,Croatia,"['230e6e0f-d4b3-4573-8880-86a2e5aa20ce', '6b900c91-69b7-4dc2-b01a-576d116dc0a1', 'afdcfdb8-8c2d-406f-b46b-b5fac5618316']",42,,,,,,,,,,,,,,,Croatia,00:06:42.640,Carry,True
