x,y,is_goal,period,Assisted,Zone,IndividualPlay,RegularPlay,LeftFoot,RightFoot,FromCorner,FirstTouch,Head,BigChance,SetPiece,Volley,FastBreak,ThrowinSetPiece,Penalty,OneOnOne,KeyPass,DirectFreekick,OwnGoal,OtherBodyPart,DirectCorner
92.1,49.5,True,FirstHalf,True,Center,,True,,,,True,True,True,,,,,,,,,,,
85.7,41.6,False,FirstHalf,True,Center,,True,,,,True,True,,,,,,,,,,,,
80.8,46.4,False,FirstHalf,True,Center,,True,True,,,True,,,,,,,,,,,,,
89.8,26.7,False,FirstHalf,True,Center,True,,,True,,,,,,,True,,,,,,,,
76.3,30.7,False,FirstHalf,True,Center,True,True,True,,,True,,,,,,,,,,,,,
87.4,47.6,True,FirstHalf,True,Center,,True,True,,,,,,,,,,,,,,,,
98.9,69.3,False,FirstHalf,,Center,,,True,,,,,,,,,True,,,,,,,
84.8,67.3,False,FirstHalf,,Center,,True,,True,,,,,,,,,,,,,,,
91.6,41.9,False,FirstHalf,True,Center,,True,,True,,,,True,,,,,,,,,,,
89.9,22.7,False,FirstHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
83.0,68.1,False,FirstHalf,True,Center,True,,True,,,,,,,,True,,,,,,,,
85.6,40.1,False,FirstHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,
91.4,52.4,False,SecondHalf,True,Center,,,,,True,True,True,,,,,,,,,,,,
95.7,38.7,False,SecondHalf,,Center,,True,,True,,,,,,,,,,,,,,,
81.7,55.5,False,SecondHalf,,Center,True,,,True,True,True,,,,,,,,,,,,,
94.6,63.0,False,SecondHalf,,Center,True,True,,True,,,,,,,,,,,,,,,
95.8,57.5,False,SecondHalf,,Center,,True,,,,True,True,,,,,,,,,,,,
77.3,37.1,False,SecondHalf,True,Center,,,True,,True,,,,,,,,,,,,,,
85.3,41.1,False,SecondHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
84.8,71.3,False,SecondHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
86.4,74.7,False,SecondHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
88.5,50.0,True,SecondHalf,,Center,,,,True,,,,True,,,,,True,,,,,,
97.9,52.8,True,SecondHalf,True,Center,,True,,,,True,True,True,,,,,,,,,,,
92.4,44.2,False,FirstHalf,True,Center,,True,,True,,True,,True,,True,,,,,,,,,
95.1,37.6,False,FirstHalf,True,Center,,,,True,True,,,,,,,,,,,,,,
86.5,72.9,False,FirstHalf,True,Center,,True,True,,,True,,,,,,,,,,,,,
91.0,53.3,False,FirstHalf,True,Center,,,,,True,True,True,,,,,,,,True,,,,
94.8,46.1,False,FirstHalf,True,Center,,,True,,True,True,,True,,,,,,,,,,,
74.4,39.4,False,SecondHalf,True,Center,,,,True,,True,,,True,,,,,,,,,,
87.1,39.3,False,SecondHalf,,Center,,True,True,,,,,,,,,,,,,,,,
91.7,38.0,False,FirstHalf,True,Center,,,,,,True,True,,,,,True,,,,,,,
82.5,75.4,False,FirstHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
78.3,75.5,False,FirstHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
85.3,69.4,True,FirstHalf,True,Center,,True,True,,,,,,,,,,,,,,,,
71.1,33.5,False,SecondHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
84.9,40.6,False,SecondHalf,True,Center,,True,True,,,,,,,,,,,,,,,,
98.8,63.2,False,SecondHalf,,Center,,,True,,,,,,,True,,True,,,,,,,
92.4,52.8,False,SecondHalf,,Center,,,,True,,True,,,,,,True,,,,,,,
85.7,48.7,False,SecondHalf,,Center,,True,,True,,True,,,,True,,,,,,,,,
85.9,44.8,False,SecondHalf,True,Center,,True,True,,,True,,,,,,,,,,,,,
92.2,48.2,False,SecondHalf,True,Center,,True,,True,,True,,True,,,,,,,,,,,
89.3,53.0,False,SecondHalf,,Center,,,,,True,True,True,,,,,,,,,,,,
90.9,56.2,False,SecondHalf,True,Center,,True,,True,,True,,,,True,,,,,,,,,
95.6,49.4,False,SecondHalf,True,Center,,,,,True,True,True,True,,,,,,,,,,,
78.0,62.0,False,SecondHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
87.5,52.4,False,SecondHalf,True,Center,,True,,,,True,True,,,,,,,,,,,,
88.8,44.3,False,FirstHalf,True,Center,,True,,True,,True,,,,True,,,,,,,,,
78.1,34.1,False,FirstHalf,,Center,True,,,True,True,True,,,,True,,,,,,,,,
81.9,56.2,False,FirstHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
75.9,42.5,False,FirstHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
87.0,56.4,False,SecondHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,
87.8,60.6,True,SecondHalf,True,Center,,True,,True,,,,True,,,,,,,,,,,
79.3,40.6,False,SecondHalf,,Center,True,True,,True,,,,,,,,,,,,,,,
79.6,67.3,False,SecondHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
86.2,35.1,False,SecondHalf,True,Center,,True,,True,,,,,,,,,,,,,,,
86.4,43.3,False,SecondHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,
94.9,34.0,False,SecondHalf,True,Center,True,,,True,,,,,,,,True,,,,,,,
70.4,51.9,False,SecondHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
94.0,39.3,False,FirstHalf,True,Center,,,,,True,True,True,,,,,,,,,,,,
75.2,40.3,False,FirstHalf,True,Center,True,,,True,,True,,,,,,True,,,,,,,
91.8,58.5,False,FirstHalf,True,Center,,,,,,True,True,,,,,True,,,,,,,
74.9,44.4,False,SecondHalf,,Center,True,True,True,,,True,,,,,,,,,,,,,
96.4,46.3,False,SecondHalf,True,Center,,,,,True,True,True,,,,,,,,,,,,
96.7,60.5,False,SecondHalf,True,Center,,True,True,,,True,,True,,,,,,,,,,,
73.7,54.4,False,SecondHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
89.6,63.0,False,SecondHalf,True,Center,,,,True,,,,,,,True,,,,,,,,
73.1,49.1,False,SecondHalf,,Center,True,True,,True,,,,,,,,,,,,,,,
73.2,46.2,False,SecondHalf,True,Center,True,,,True,,,,,True,,,,,,,,,,
72.7,44.8,False,SecondHalf,,Center,,,,True,,,,,,,,,,,,True,,,
72.5,37.3,False,SecondHalf,,Center,True,,True,,,,,,True,,,,,,,,,,
71.8,46.8,False,SecondHalf,,Center,True,True,,True,,,,,,,,,,,,,,,
87.4,41.9,False,SecondHalf,True,Center,,,,True,,,,True,,,True,,,,,,,,
77.8,42.7,False,SecondHalf,,Center,True,,,True,True,True,,,,,,,,,,,,,
74.8,78.7,False,FirstHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
79.4,68.5,False,FirstHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
88.1,40.7,False,FirstHalf,True,Center,,True,,True,,True,,True,,True,,,,,,,,,
72.6,45.5,False,FirstHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
87.5,59.1,False,FirstHalf,True,Center,True,True,True,,,,,True,,,,,,True,,,,,
93.7,46.8,True,SecondHalf,True,Center,,,,,True,True,True,True,,,,,,,,,,,
86.4,69.5,False,SecondHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,
96.2,66.4,False,SecondHalf,True,Center,,,True,,,,,,True,,,,,,,,,,
85.9,64.4,False,SecondHalf,True,Center,,,,True,,,,,,,True,,,,,,,,
86.5,34.4,False,SecondHalf,True,Center,,,,True,,,,,,,True,,,,,,,,
70.0,43.4,False,SecondHalf,,Center,True,,,True,True,,,,,,,,,,,,,,
87.2,62.0,True,FirstHalf,True,Center,,True,True,,,True,,True,,,,,,True,,,,,
89.9,66.8,False,SecondHalf,True,Center,,True,True,,,,,True,,,,,,,,,,,
91.5,47.0,False,SecondHalf,True,Center,,True,,,,True,True,,,,,,,,,,,,
90.1,56.0,True,SecondHalf,True,Center,,,True,,,True,,,True,,,,,,,,,,
93.0,59.1,False,FirstHalf,True,Center,,True,,,,True,True,,,,,,,,,,,,
97.0,38.3,False,FirstHalf,True,Center,,,,True,True,True,,,,,,,,,,,,,
90.5,47.4,False,FirstHalf,True,Center,,,,,True,True,True,,,,,,,,True,,,,
95.7,54.2,True,FirstHalf,True,Center,,,,True,True,True,,True,,True,,,,,,,,,
90.1,39.5,False,FirstHalf,True,Center,True,,,True,,,,True,,,True,,,,,,,,
85.9,31.1,False,FirstHalf,,Center,,True,,True,,True,,,,True,,,,,,,,,
88.3,29.5,False,FirstHalf,,Center,,True,,True,,,,,,True,,,,,,,,,
79.3,53.6,False,FirstHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
77.1,54.3,False,FirstHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
72.3,52.3,False,FirstHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
78.0,31.5,False,SecondHalf,True,Center,True,,,True,,,,,,,True,,,,,,,,
70.7,50.9,False,SecondHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
88.7,39.1,False,SecondHalf,True,Center,,,,True,,,,,,,True,,,,,,,,
88.1,48.1,False,SecondHalf,True,Center,,True,,,,True,True,,,,,,,,,,,,
84.8,31.0,False,SecondHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,
87.4,66.8,False,FirstHalf,True,Center,,True,True,,,True,,,,,,,,,True,,,,
80.0,21.3,False,SecondHalf,True,Center,True,,,True,True,,,,,,,,,,,,,,
91.4,53.0,False,SecondHalf,True,Center,,True,,,,True,True,True,,,,,,,,,,,
85.9,43.4,False,SecondHalf,True,Center,,True,,True,,,,,,,,,,,,,,,
91.5,53.6,False,SecondHalf,True,Center,,,,,True,True,True,,,,,,,,,,,,
88.6,32.3,False,SecondHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,
85.5,51.3,False,SecondHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,
88.8,38.8,False,SecondHalf,True,Center,,,,,True,True,True,,,,,,,,,,,,
92.3,42.3,False,SecondHalf,True,Center,,True,,,,True,True,True,,,,,,,,,,,
97.3,40.5,False,SecondHalf,,Center,,True,,True,,True,,,,,,,,,,,,,
74.9,43.2,False,SecondHalf,,Center,True,,,True,True,,,,,,,,,,True,,,,
95.4,58.7,False,SecondHalf,True,Center,,,True,,True,True,,True,,,,,,,,,,,
90.6,51.1,False,SecondHalf,True,Center,,True,True,,,True,,True,,,,,,,,,,,
93.3,43.2,False,FirstHalf,True,Center,,True,,True,,True,,True,,True,,,,,True,,,,
96.4,52.0,False,FirstHalf,True,Center,,True,,True,,True,,True,,,,,,,,,,,
91.1,56.8,False,FirstHalf,True,Center,,True,True,,,,,,,,,,,,,,,,
87.4,57.3,False,FirstHalf,True,Center,,True,,True,,,,True,,,,,,,,,,,
98.1,52.5,True,FirstHalf,True,Center,,,,True,True,True,,True,,True,,,,,,,,,
87.0,54.3,True,FirstHalf,True,Center,,True,,True,,True,,True,,,,,,True,,,,,
84.6,47.0,True,FirstHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,
95.8,44.0,False,FirstHalf,True,Center,,True,,,,True,True,True,,,,,,,,,,,
87.0,30.7,False,FirstHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
90.1,45.6,False,SecondHalf,,Center,True,True,,True,,True,,,,True,,,,,,,,,
90.9,73.2,False,SecondHalf,True,Center,,True,True,,,,,,,,,,,,,,,,
81.3,51.1,False,FirstHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
89.2,47.9,False,FirstHalf,True,Center,,,,,,True,True,,True,,,,,,,,,,
85.8,43.5,False,SecondHalf,True,Center,,True,,True,,True,,True,,,,,,True,,,,,
80.3,61.6,False,SecondHalf,True,Center,,True,,True,,,,,,,,,,,,,,,
81.1,53.5,False,SecondHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
96.2,49.7,True,SecondHalf,True,Center,,,,,True,True,True,True,,,,,,,,,,,
81.3,65.2,False,SecondHalf,True,Center,,,,True,,True,,,,,,,,,,True,,,
87.6,30.1,False,SecondHalf,,Center,,,,True,True,,,,,True,,,,,,,,,
87.8,69.3,False,SecondHalf,True,Center,,,True,,,,,,,,True,,,,,,,,
96.6,29.7,False,SecondHalf,True,Center,,True,,True,,,,,,True,,,,,,,,,
80.8,54.2,False,SecondHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
93.3,67.1,False,SecondHalf,,Center,,,True,,True,True,,,,,,,,,,,,,
79.4,55.8,False,SecondHalf,,Center,True,,,True,True,,,,,,,,,,,,,,
77.3,27.1,False,SecondHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
86.6,31.1,False,SecondHalf,,Center,,,,True,True,True,,,,,,,,,,,,,
79.1,65.2,True,FirstHalf,True,Center,True,True,True,,,True,,,,,,,,,,,,,
86.4,47.5,False,FirstHalf,,Center,,True,True,,,,,,,,,,,,,,,,
89.4,35.8,False,FirstHalf,,Center,,True,,True,,,,,,,,,,,,,,,
82.5,37.8,False,FirstHalf,,Center,,True,True,,,True,,,,True,,,,,,,,,
93.7,60.8,False,FirstHalf,True,Center,,,,,True,True,True,,,,,,,,,,,,
90.6,56.8,False,FirstHalf,,Center,,,True,,True,True,,,,True,,,,,,,,,
93.3,53.6,False,FirstHalf,True,Center,,,,,True,True,True,,,,,,,,,,,,
97.7,59.9,False,FirstHalf,True,Center,,True,True,,,True,,,,,,,,,,,,,
95.5,61.2,False,FirstHalf,True,Center,,True,True,,,True,,True,,,,,,True,,,,,
76.3,61.5,False,FirstHalf,True,Center,,,,True,,True,,,,,,,,,,True,,,
93.9,70.8,False,FirstHalf,,Center,,,True,,,,,,True,,,,,,,,,,
94.3,57.9,False,FirstHalf,True,Center,,,,,True,True,True,,,,,,,,,,,,
75.6,51.3,False,FirstHalf,,Center,,,,True,,,,,,,,,,,,True,,,
84.2,75.2,False,FirstHalf,True,Center,,True,,True,,,,,,,,,,,,,,,
93.6,49.5,False,SecondHalf,True,Center,,,,,True,True,True,True,,,,,,,,,,,
95.4,48.7,False,SecondHalf,,Center,,,True,,True,True,,True,,,,,,,,,,,
89.1,47.8,True,SecondHalf,,Center,True,True,,True,,,,True,,,,,,True,,,,,
93.9,53.6,False,SecondHalf,True,Center,,,,,,True,True,True,,,,True,,,,,,,
88.8,60.2,False,SecondHalf,,Center,,True,,,,True,True,,,,,,,,,,,,
83.3,36.4,False,FirstHalf,True,Center,,,True,,True,True,,,,True,,,,,,,,,
96.7,65.2,False,FirstHalf,True,Center,,True,True,,,,,,,,,,,,,,,,
94.0,57.7,False,FirstHalf,True,Center,,True,,True,,,,,,True,,,,,,,,,
97.2,70.0,False,FirstHalf,True,Center,,True,,True,,,,,,,,,,,,,,,
95.9,55.7,False,FirstHalf,True,Center,,,True,,,True,,,True,True,,,,,,,,,
92.1,55.3,False,FirstHalf,True,Center,,True,,,,True,True,,,,,,,,,,,,
88.9,67.8,False,FirstHalf,True,Center,,True,True,,,True,,,,True,,,,,,,,,
85.1,32.2,False,FirstHalf,True,Center,,,,True,,,,,True,,,,,,,,,,
85.3,32.1,False,SecondHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
89.3,64.8,False,SecondHalf,,Center,True,True,True,,,,,,,,,,,,,,,,
77.5,62.0,False,SecondHalf,True,Center,True,True,True,,,True,,,,,,,,,,,,,
85.1,39.7,False,SecondHalf,True,Center,,True,True,,,,,,,,,,,,,,,,
86.1,53.8,False,FirstHalf,True,Center,,,,,True,True,True,,,,,,,,,,,,
96.1,43.1,True,FirstHalf,,Center,,,,True,True,True,,,,,,,,,,,,,
87.3,59.3,False,FirstHalf,True,Center,,,,,,True,True,,True,,,,,,,,,,
79.3,63.2,False,FirstHalf,,Center,,,,True,,True,,,True,True,,,,,,,,,
86.8,28.2,False,SecondHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,
93.7,54.6,False,SecondHalf,True,Center,,,True,,,True,,True,True,,,,,,,,,,
75.6,46.2,False,SecondHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
80.7,46.6,False,SecondHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
92.3,47.7,False,SecondHalf,True,Center,,,,,True,True,True,,,,,,,,,,,,
94.0,52.8,True,SecondHalf,,Center,,,,True,True,True,,True,,True,,,,,,,,,
77.2,25.2,False,SecondHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
84.4,46.6,False,SecondHalf,,Center,,True,True,,,,,,,,,,,,,,,,
80.6,59.7,False,SecondHalf,,Center,,,,True,,,,,,,,,,,,True,,,
93.7,55.7,True,SecondHalf,True,Center,,,True,,,True,,True,,,,True,,,,,,,
87.5,47.2,False,SecondHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,
92.0,47.9,False,SecondHalf,True,Center,,True,,,,True,True,True,,,,,,,,,,,
84.6,36.0,False,FirstHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,
85.6,45.2,False,FirstHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,
91.2,44.9,False,FirstHalf,True,Center,,,,,,True,True,,True,,,,,,,,,,
91.5,59.7,False,FirstHalf,True,Center,,True,,,,True,True,,,,,,,,,,,,
78.0,63.4,False,FirstHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
86.1,58.7,False,SecondHalf,True,Center,,True,True,,,,,,,,,,,,,,,,
89.5,65.0,True,SecondHalf,True,Center,,True,True,,,,,,,,,,,,,,,,
80.0,35.4,False,SecondHalf,,Center,True,True,True,,,,,,,,,,,,,,,,
88.4,64.7,False,SecondHalf,,Center,,True,,True,,,,,,,,,,,,,,,
83.7,66.2,False,SecondHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
70.6,41.9,False,SecondHalf,,Center,True,True,,True,,,,,,,,,,,,,,,
76.6,31.1,False,SecondHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
91.5,49.7,False,SecondHalf,True,Center,,True,,,,True,True,True,,,,,,,,,,,
77.6,69.6,False,SecondHalf,,Center,,,True,,True,True,,,,True,,,,,,,,,
91.7,54.2,False,FirstHalf,True,Center,,,,,,True,True,,True,,,,,,,,,,
85.5,69.9,False,FirstHalf,True,Center,,True,True,,,,,,,,,,,,,,,,
75.9,32.1,False,FirstHalf,,Center,,,True,,,,,,,,,,,,,True,,,
89.0,61.3,False,FirstHalf,True,Center,True,,True,,,,,,,,True,,,,,,,,
86.3,52.1,False,FirstHalf,True,Center,,,,True,,,,True,,,True,,,,,,,,
92.0,44.9,True,FirstHalf,,Center,,,,True,,True,,True,,,True,,,,,,,,
95.5,34.6,False,SecondHalf,True,Center,,True,,,,True,True,,,,,,,,,,,,
82.1,56.6,False,SecondHalf,True,Center,,True,,True,,,,,,,,,,,,,,,
91.5,53.0,False,SecondHalf,True,Center,,True,,True,,,,,,,,,,,,,,,
79.3,55.4,False,SecondHalf,,Center,,True,,True,,True,,,,,,,,,,,,,
80.4,59.0,False,SecondHalf,,Center,True,,,True,,,,,,,True,,,,,,,,
91.8,57.0,False,SecondHalf,True,Center,,,,,True,True,True,,,,,,,,,,,,
82.1,52.1,False,SecondHalf,,Center,,,True,,,,,,,,,True,,,,,,,
79.0,52.8,False,SecondHalf,True,Center,,,,True,True,True,,,,,,,,,,,,,
94.2,48.1,True,SecondHalf,True,Center,,True,,,,True,True,True,,,,,,,,,,,
91.8,55.4,True,SecondHalf,True,Center,,True,True,,,True,,True,,,,,,True,,,,,
97.8,41.4,True,FirstHalf,True,Center,,True,,,,True,True,True,,,,,,,,,,,
85.6,57.3,False,FirstHalf,,Center,,,,True,True,,,,,,,,,,,,,,
73.2,70.7,False,FirstHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
79.7,70.1,False,FirstHalf,,Center,True,True,,True,,,,,,,,,,,,,,,
71.8,59.5,False,FirstHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
87.8,40.1,False,SecondHalf,True,Center,,,,,,True,True,,True,,,,,,,,,,
90.3,53.2,False,SecondHalf,True,Center,,,,,True,True,True,,,,,,,,,,,,
90.9,37.0,False,SecondHalf,True,Center,,,,True,,,,True,,,True,,,,,,,,
86.3,52.4,False,SecondHalf,True,Center,,,,,,True,True,,True,,,,,,,,,,
93.0,49.1,False,SecondHalf,True,Center,,True,,,,True,True,True,,,,,,,,,,,
76.9,42.5,False,SecondHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
91.3,55.1,False,SecondHalf,True,Center,,,,,,True,True,True,True,,,,,,,,,,
90.1,51.5,False,SecondHalf,True,Center,,,,,True,True,True,,,,,,,,,,,,
80.9,68.3,False,SecondHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,
84.4,34.8,False,SecondHalf,,Center,,,,True,True,,,,,,,,,,,,,,
88.7,31.1,False,SecondHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
81.3,46.4,False,SecondHalf,,Center,True,True,,True,,,,,,,,,,,,,,,
87.0,51.3,True,SecondHalf,True,Center,,True,,True,,True,,True,,,,,,,,,,,
93.0,44.4,True,FirstHalf,True,Center,,True,,,,True,True,True,,,,,,,,,,,
77.1,37.6,False,FirstHalf,True,Center,True,True,,True,,True,,,,,,,,,,,,,
97.1,47.3,True,FirstHalf,True,Center,,True,,True,,True,,True,,True,,,,,,,,,
91.7,62.5,False,FirstHalf,True,Center,,,,True,,True,,,,True,,True,,,,,,,
86.6,61.5,False,FirstHalf,,Center,True,,True,,,,,,,,True,,,,,,,,
92.0,48.7,False,SecondHalf,True,Center,,,,,True,True,True,,,,,,,,,,,,
91.2,50.8,True,SecondHalf,,Center,,,,True,True,True,,,,True,,,,,,,,,
92.8,41.9,False,SecondHalf,True,Center,,True,,,,True,True,,,,,,,,,,,,
81.2,53.7,False,SecondHalf,True,Center,,,,True,,,,,,,True,,,,,,,,
92.9,63.8,True,SecondHalf,True,Center,,True,,True,,,,True,,,,,,True,,,,,
77.5,45.2,False,SecondHalf,True,Center,,,,True,True,True,,,,,,,,,,,,,
90.4,74.5,False,SecondHalf,,Center,,True,True,,,,,,,,,,,,,,,,
70.3,40.5,False,FirstHalf,,Center,,,,True,,,,,,,,,,,,True,,,
90.4,67.8,False,FirstHalf,True,Center,,,True,,,,,,,,True,,,,,,,,
92.0,58.4,False,SecondHalf,True,Center,,True,True,,,,,True,,,,,,True,,,,,
79.3,41.8,False,SecondHalf,,Center,,,,True,,True,,,,,,True,,,,,,,
80.7,36.0,False,SecondHalf,True,Center,,True,True,,,,,,,,,,,,,,,,
91.5,54.6,False,SecondHalf,,Center,,,,True,True,,,,,,,,,,,,,,
80.8,49.7,False,SecondHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
92.3,56.2,False,FirstHalf,True,Center,,,,,True,True,True,,,,,,,,,,,,
98.2,42.5,False,FirstHalf,,Center,,,,True,True,True,,True,,,,,,,,,,,
76.9,36.8,False,FirstHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,
76.0,56.2,False,FirstHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
78.7,32.9,False,FirstHalf,True,Center,,True,,True,,,,,,,,,,,,,,,
88.7,49.9,False,FirstHalf,True,Center,,,,,True,True,True,,,,,,,,,,,,
80.7,57.2,False,SecondHalf,True,Center,,True,True,,,True,,,,,,,,,,,,,
84.1,54.5,False,SecondHalf,True,Center,,True,,True,,,,,,,,,,,,,,,
84.8,31.0,False,SecondHalf,True,Center,,True,,True,,,,,,,,,,,,,,,
77.0,74.5,False,SecondHalf,,Center,True,True,,True,,True,,,,,,,,,,,,,
87.7,35.2,False,FirstHalf,,Center,,True,,True,,True,,,,,,,,,,,,,
83.7,53.0,False,FirstHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,
72.7,35.2,False,FirstHalf,,Center,True,,,True,True,True,,,,,,,,,,,,,
62.3,54.0,False,FirstHalf,,Center,True,True,True,,,,,,,True,,,,,,,,,
85.5,62.4,False,SecondHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,
88.4,43.6,False,SecondHalf,True,Center,,True,,,,True,True,,,,,,,,,,,,
79.4,51.3,False,SecondHalf,,Center,True,True,True,,,,,,,,,,,,,,,,
89.6,64.8,False,SecondHalf,,Center,,True,True,,,True,,,,,,,,,,,,,
96.6,58.7,False,SecondHalf,True,Center,,,,,True,True,True,,,,,,,,,,,,
88.3,26.2,False,SecondHalf,True,Center,,True,True,,,,,,,,,,,,,,,,
91.1,33.3,False,SecondHalf,True,Center,,True,,True,,,,,,,,,,,,,,,
80.2,38.7,False,SecondHalf,True,Center,,,,True,,,,,,,True,,,,,,,,
93.3,56.1,False,FirstHalf,True,Center,,True,,,,True,True,True,,,,,,,,,,,
86.3,45.1,True,FirstHalf,True,Center,,True,,True,,,,True,,,,,,,,,,,
93.9,46.4,False,FirstHalf,True,Center,,True,,True,,True,,True,,,,,,,,,,,
97.1,51.5,True,FirstHalf,,Center,,True,,True,,True,,True,,True,,,,,,,,,
76.4,68.8,False,FirstHalf,,Center,,,,True,,,,,,,,,,,,True,,,
97.6,47.6,True,FirstHalf,True,Center,,True,,,,True,,True,,,,,,,,,,True,
85.5,65.1,False,FirstHalf,True,Center,,True,True,,,True,,,,,,,,,,,,,
75.1,28.5,False,FirstHalf,,Center,,,True,,,,,,,,,,,,,True,,,
92.2,50.1,False,SecondHalf,True,Center,,,,,True,True,True,,,,,,,,,,,,
89.5,50.7,False,SecondHalf,True,Center,,True,,,,True,True,,,,,,,,,,,,
84.7,45.5,False,SecondHalf,True,Center,,True,,True,,,,,,,,,,,,,,,
92.8,70.1,False,SecondHalf,,Center,True,,True,,True,,,,,,,,,,,,,,
86.3,50.2,False,SecondHalf,,Center,,,True,,True,True,,,,True,,,,,,,,,
87.8,45.4,True,SecondHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,
44.6,68.2,False,SecondHalf,,Back,True,,True,,,,,,,True,True,,,,,,,,
72.1,66.3,False,SecondHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
88.6,54.3,False,SecondHalf,True,Center,,True,,True,,True,,,,True,,,,,,,,,
95.6,53.0,True,SecondHalf,True,Center,,True,True,,,True,,True,,,,,,,,,,,
91.2,41.9,False,SecondHalf,,Center,True,True,,True,,,,True,,,,,,,,,,,
88.1,68.7,False,SecondHalf,,Center,,True,,True,,True,,,,True,,,,,,,,,
83.6,51.5,True,SecondHalf,True,Center,,True,,True,,,,,,,,,,,,,,,
91.6,49.9,True,SecondHalf,True,Center,,,,,,True,True,True,True,,,,,,,,,,
70.4,41.5,False,FirstHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
83.6,72.1,False,FirstHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
81.5,38.6,False,FirstHalf,,Center,True,True,,True,,,,,,,,,,,,,,,
76.1,62.7,False,FirstHalf,,Center,True,,,True,,True,,,True,,,,,,,,,,
88.4,35.2,False,FirstHalf,True,Center,,True,,True,,,,,,,,,,,,,,,
82.4,73.6,False,FirstHalf,,Center,True,,True,,,,,,,,True,,,,,,,,
76.4,32.4,False,FirstHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
87.4,46.2,False,FirstHalf,,Center,,True,True,,,True,,True,,,,,,,,,,,
88.5,50.0,True,FirstHalf,,Center,,,,True,,,,True,,,,,True,,,,,,
88.2,35.1,False,FirstHalf,True,Center,,True,,True,,,,,,,,,,,,,,,
97.8,39.7,False,SecondHalf,True,Center,,,,True,True,True,,,,,,,,,,,,,
84.3,48.5,False,SecondHalf,,Center,,True,True,,,True,,,,True,,,,,,,,,
81.2,59.5,False,SecondHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
90.9,55.2,False,SecondHalf,,Center,,,,,True,True,True,,,,,,,,,,,,
95.4,31.3,False,SecondHalf,True,Center,,,,True,,,,,,,,True,,,,,,,
