minute,second,teamId,x,y,period,type,outcome,playerId,endX,endY
116,46,Manchester United,33.9,96.3,SecondPeriodOfExtraTime,Pass,Unsuccessful,23,89.1,76
116,50,Villarreal,8.1,23.6,SecondPeriodOfExtraTime,KeeperPickup,Successful,13,,
117,19,Villarreal,19.1,30.6,SecondPeriodOfExtraTime,Pass,Unsuccessful,13,73,22.8
117,23,Manchester United,27.1,75.8,SecondPeriodOfExtraTime,Aerial,Successful,2,,
117,23,Villarreal,72.9,24.2,SecondPeriodOfExtraTime,Aerial,Unsuccessful,7,,
117,23,Manchester United,27.2,74.5,SecondPeriodOfExtraTime,Pass,Unsuccessful,2,38.5,76.9
117,24,Villarreal,59.8,22.3,SecondPeriodOfExtraTime,Pass,Unsuccessful,2,62.4,25.2
117,25,Manchester United,33.9,76.1,SecondPeriodOfExtraTime,Pass,Unsuccessful,10,44.8,74.1
117,26,Villarreal,55.9,28.9,SecondPeriodOfExtraTime,Pass,Successful,25,65.7,44
117,27,Villarreal,65.7,44,SecondPeriodOfExtraTime,Pass,Unsuccessful,23,75.6,34.3
117,30,Manchester United,24.9,63.3,SecondPeriodOfExtraTime,Interception,Successful,2,,
117,31,Villarreal,67.8,27.3,SecondPeriodOfExtraTime,Pass,Successful,2,72.2,9.4
117,36,Villarreal,75,2.8,SecondPeriodOfExtraTime,TakeOn,Unsuccessful,19,,
117,36,Manchester United,25,97.2,SecondPeriodOfExtraTime,Tackle,Successful,23,,
117,37,Manchester United,26,96.3,SecondPeriodOfExtraTime,BallRecovery,Successful,23,,
117,37,Manchester United,24.8,96.4,SecondPeriodOfExtraTime,BallTouch,Unsuccessful,23,,
117,38,Villarreal,75.2,3.6,SecondPeriodOfExtraTime,BallTouch,Successful,19,,
117,38,Manchester United,30.8,96.8,SecondPeriodOfExtraTime,BallTouch,Successful,23,,
117,40,Manchester United,24.6,95.7,SecondPeriodOfExtraTime,Pass,Successful,17,29.3,80.2
117,42,Manchester United,29.3,80.2,SecondPeriodOfExtraTime,Pass,Unsuccessful,18,60.9,86.5
117,45,Villarreal,37.5,8.5,SecondPeriodOfExtraTime,BallRecovery,Successful,4,,
117,45,Villarreal,35.3,8.5,SecondPeriodOfExtraTime,Pass,Successful,4,13.4,24.7
119,9,Villarreal,14.6,28.6,SecondPeriodOfExtraTime,KeeperPickup,Successful,13,,
119,19,Villarreal,19.1,33.9,SecondPeriodOfExtraTime,Pass,Successful,13,71.2,42.7
119,22,Villarreal,72.2,43.1,SecondPeriodOfExtraTime,BallTouch,Unsuccessful,17,,
119,23,Manchester United,26.3,58.4,SecondPeriodOfExtraTime,BallRecovery,Successful,2,,
119,24,Manchester United,26.3,58.4,SecondPeriodOfExtraTime,Pass,Successful,2,39.6,34.9
119,27,Manchester United,41.3,37.2,SecondPeriodOfExtraTime,Aerial,Successful,21,,
119,27,Villarreal,58.7,62.8,SecondPeriodOfExtraTime,Aerial,Unsuccessful,18,,
119,27,Manchester United,39.6,34.9,SecondPeriodOfExtraTime,Pass,Unsuccessful,21,54.9,41.3
119,29,Villarreal,46.3,59,SecondPeriodOfExtraTime,BallRecovery,Successful,4,,
119,29,Villarreal,46.3,59,SecondPeriodOfExtraTime,Pass,Successful,4,18.2,45.4
119,33,Villarreal,22.1,40,SecondPeriodOfExtraTime,Pass,Unsuccessful,13,53.2,3.1
119,36,Manchester United,42.6,95.4,SecondPeriodOfExtraTime,Pass,Successful,23,46.6,75.3
119,38,Manchester United,46.6,75.3,SecondPeriodOfExtraTime,BallRecovery,Successful,10,,
119,38,Manchester United,46.6,75.3,SecondPeriodOfExtraTime,Pass,Successful,10,45.8,50.9
119,42,Manchester United,43.3,44.3,SecondPeriodOfExtraTime,Pass,Unsuccessful,39,61,0
119,51,Villarreal,38.6,100,SecondPeriodOfExtraTime,Pass,Successful,18,39.3,88.3
119,53,Villarreal,39.3,88.3,SecondPeriodOfExtraTime,Pass,Successful,5,39.9,97.1
120,0,Villarreal,58.8,97.7,SecondPeriodOfExtraTime,Pass,Unsuccessful,18,62,97.1
120,1,Manchester United,32.6,4.4,SecondPeriodOfExtraTime,BallTouch,Successful,29,,
120,3,Villarreal,74.8,93.2,SecondPeriodOfExtraTime,Pass,Unsuccessful,23,75,85.4
120,3,Manchester United,23.1,18.6,SecondPeriodOfExtraTime,Interception,Successful,17,,
120,33,Villarreal,85.7,100,SecondPeriodOfExtraTime,Pass,Successful,18,65.4,92.6
120,36,Villarreal,65.4,92.6,SecondPeriodOfExtraTime,Pass,Successful,5,57.4,76.6
120,38,Villarreal,54.9,72,SecondPeriodOfExtraTime,Pass,Successful,4,47,35.1
120,42,Villarreal,46.2,30.6,SecondPeriodOfExtraTime,Pass,Successful,3,51.5,7.1
120,45,Villarreal,51.8,6.7,SecondPeriodOfExtraTime,Pass,Successful,2,27.2,36.4
120,47,Villarreal,27.2,36.4,SecondPeriodOfExtraTime,Pass,Successful,3,15,41.6
120,50,Villarreal,17.7,36.6,SecondPeriodOfExtraTime,Pass,Successful,13,67.5,11
120,54,Villarreal,68.5,14.5,SecondPeriodOfExtraTime,Aerial,Successful,19,,
120,54,Manchester United,31.5,85.5,SecondPeriodOfExtraTime,Aerial,Unsuccessful,23,,
120,54,Villarreal,67.5,11,SecondPeriodOfExtraTime,Pass,Successful,19,64.4,6.8
120,56,Villarreal,64.4,6.8,SecondPeriodOfExtraTime,Pass,Successful,2,69.9,24
120,57,Villarreal,69.9,24,SecondPeriodOfExtraTime,BallTouch,Unsuccessful,7,,
120,58,Manchester United,30.6,75.9,SecondPeriodOfExtraTime,BallRecovery,Successful,2,,
120,58,Manchester United,30.6,75.9,SecondPeriodOfExtraTime,Pass,Unsuccessful,2,67.9,50.9
121,5,Villarreal,31.9,47.5,SecondPeriodOfExtraTime,BallRecovery,Successful,4,,
121,6,Villarreal,31.9,47.5,SecondPeriodOfExtraTime,Pass,Successful,4,31.1,17.7
121,10,Villarreal,40.8,8.8,SecondPeriodOfExtraTime,Pass,Successful,3,77.3,8.5
121,13,Villarreal,75.9,12,SecondPeriodOfExtraTime,Aerial,Successful,7,,
121,13,Manchester United,24.1,88,SecondPeriodOfExtraTime,Aerial,Unsuccessful,2,,
121,13,Villarreal,77.3,8.6,SecondPeriodOfExtraTime,Pass,Unsuccessful,7,81.1,25.3
121,15,Manchester United,19.7,73,SecondPeriodOfExtraTime,Clearance,Successful,38,16.3,100
121,39,Villarreal,85.4,0,SecondPeriodOfExtraTime,Pass,Successful,2,97.4,9.8
121,43,Villarreal,98.6,0.8,SecondPeriodOfExtraTime,Pass,Unsuccessful,7,98.2,3.1
121,43,Manchester United,1.4,97.4,SecondPeriodOfExtraTime,BlockedPass,Successful,17,,
121,44,Villarreal,97.8,1,SecondPeriodOfExtraTime,BallTouch,Successful,7,,
122,21,Manchester United,0,0,SecondPeriodOfExtraTime,SubstitutionOff,Successful,39,,
122,21,Manchester United,0,0,SecondPeriodOfExtraTime,SubstitutionOn,Successful,27,,
122,38,Manchester United,0,0,SecondPeriodOfExtraTime,SubstitutionOff,Successful,29,,
122,38,Manchester United,0,0,SecondPeriodOfExtraTime,SubstitutionOn,Successful,8,,
122,39,Manchester United,0,0,SecondPeriodOfExtraTime,FormationChange,Successful,,,
122,45,Villarreal,0,0,SecondPeriodOfExtraTime,SubstitutionOff,Successful,25,,
122,45,Villarreal,0,0,SecondPeriodOfExtraTime,SubstitutionOn,Successful,12,,
123,18,Manchester United,9.5,100,SecondPeriodOfExtraTime,Pass,Successful,23,26.6,97.4
123,19,Manchester United,24.7,97.4,SecondPeriodOfExtraTime,Aerial,Successful,7,,
123,19,Villarreal,75.3,2.6,SecondPeriodOfExtraTime,Aerial,Unsuccessful,19,,
123,19,Manchester United,26.5,97.2,SecondPeriodOfExtraTime,Pass,Successful,7,30.8,88
123,21,Manchester United,30.8,88,SecondPeriodOfExtraTime,Pass,Successful,17,33.4,80.3
123,21,Manchester United,33.4,80.3,SecondPeriodOfExtraTime,Pass,Unsuccessful,8,27.9,85.9
123,23,Villarreal,75.5,12.9,SecondPeriodOfExtraTime,BallRecovery,Successful,2,,
123,24,Villarreal,75.7,12.5,SecondPeriodOfExtraTime,Pass,Successful,2,81,7.3
123,30,Villarreal,95.5,1.3,SecondPeriodOfExtraTime,Pass,Unsuccessful,7,95.4,3.5
123,30,Manchester United,7.7,96.3,SecondPeriodOfExtraTime,Clearance,Successful,23,,
123,30,Villarreal,95.4,3.5,SecondPeriodOfExtraTime,BallTouch,Successful,7,,
123,57,Manchester United,13.6,100,SecondPeriodOfExtraTime,Pass,Unsuccessful,23,25.4,96
124,1,Villarreal,0,0,SecondPeriodOfExtraTime,End,Successful,,,
124,1,Manchester United,0,0,SecondPeriodOfExtraTime,End,Successful,,,
120,0,Villarreal,0,0,PenaltyShootout,Start,Successful,,,
120,0,Manchester United,0,0,PenaltyShootout,Start,Successful,,,
120,0,Villarreal,88.5,50,PenaltyShootout,Goal,Successful,7,,
120,0,Manchester United,0,0,PenaltyShootout,PenaltyFaced,Unsuccessful,1,,
120,41,Villarreal,0,0,PenaltyShootout,PenaltyFaced,Unsuccessful,13,,
120,41,Manchester United,88.5,50,PenaltyShootout,Goal,Successful,8,,
121,22,Villarreal,88.5,50,PenaltyShootout,Goal,Successful,12,,
121,22,Manchester United,0,0,PenaltyShootout,PenaltyFaced,Unsuccessful,1,,
122,8,Villarreal,0,0,PenaltyShootout,PenaltyFaced,Unsuccessful,13,,
122,8,Manchester United,88.5,50,PenaltyShootout,Goal,Successful,27,,
122,49,Villarreal,88.5,50,PenaltyShootout,Goal,Successful,17,,
122,49,Manchester United,0,0,PenaltyShootout,PenaltyFaced,Unsuccessful,1,,
123,34,Villarreal,0,0,PenaltyShootout,PenaltyFaced,Unsuccessful,13,,
123,34,Manchester United,88.5,50,PenaltyShootout,Goal,Successful,18,,
124,9,Villarreal,88.5,50,PenaltyShootout,Goal,Successful,18,,
124,9,Manchester United,0,0,PenaltyShootout,PenaltyFaced,Unsuccessful,1,,
125,1,Villarreal,0,0,PenaltyShootout,PenaltyFaced,Unsuccessful,13,,
125,1,Manchester United,88.5,50,PenaltyShootout,Goal,Successful,10,,
125,46,Villarreal,88.5,50,PenaltyShootout,Goal,Successful,5,,
125,46,Manchester United,0,0,PenaltyShootout,PenaltyFaced,Unsuccessful,1,,
126,28,Villarreal,0,0,PenaltyShootout,PenaltyFaced,Unsuccessful,13,,
126,28,Manchester United,88.5,50,PenaltyShootout,Goal,Successful,7,,
127,6,Villarreal,88.5,50,PenaltyShootout,Goal,Successful,23,,
127,6,Manchester United,0,0,PenaltyShootout,PenaltyFaced,Unsuccessful,1,,
127,49,Villarreal,0,0,PenaltyShootout,PenaltyFaced,Unsuccessful,13,,
127,49,Manchester United,88.5,50,PenaltyShootout,Goal,Successful,17,,
128,30,Villarreal,88.5,50,PenaltyShootout,Goal,Successful,3,,
128,30,Manchester United,0,0,PenaltyShootout,PenaltyFaced,Unsuccessful,1,,
129,6,Villarreal,0,0,PenaltyShootout,PenaltyFaced,Unsuccessful,13,,
129,6,Manchester United,88.5,50,PenaltyShootout,Goal,Successful,21,,
129,49,Villarreal,88.5,50,PenaltyShootout,Goal,Successful,19,,
129,49,Manchester United,0,0,PenaltyShootout,PenaltyFaced,Unsuccessful,1,,
130,32,Villarreal,0,0,PenaltyShootout,PenaltyFaced,Unsuccessful,13,,
130,32,Manchester United,88.5,50,PenaltyShootout,Goal,Successful,23,,
131,22,Villarreal,88.5,50,PenaltyShootout,Goal,Successful,2,,
131,22,Manchester United,0,0,PenaltyShootout,PenaltyFaced,Unsuccessful,1,,
132,2,Villarreal,0,0,PenaltyShootout,PenaltyFaced,Unsuccessful,13,,
132,2,Manchester United,88.5,50,PenaltyShootout,Goal,Successful,38,,
132,51,Villarreal,88.5,50,PenaltyShootout,Goal,Successful,4,,
132,51,Manchester United,0,0,PenaltyShootout,PenaltyFaced,Unsuccessful,1,,
133,30,Villarreal,0,0,PenaltyShootout,PenaltyFaced,Unsuccessful,13,,
133,30,Manchester United,88.5,50,PenaltyShootout,Goal,Successful,2,,
134,7,Villarreal,88.5,50,PenaltyShootout,Goal,Successful,13,,
134,7,Manchester United,0,0,PenaltyShootout,PenaltyFaced,Unsuccessful,1,,
134,44,Villarreal,0,0,PenaltyShootout,PenaltyFaced,Unsuccessful,13,,
134,44,Manchester United,88.5,50,PenaltyShootout,SavedShot,Successful,1,,
134,44,Villarreal,99.2,50.1,PenaltyShootout,Save,Successful,13,,
134,46,Villarreal,0,0,PenaltyShootout,End,Successful,,,
134,46,Manchester United,0,0,PenaltyShootout,End,Successful,,,
0,0,Villarreal,0,0,PostGame,End,Successful,,,
0,0,Manchester United,0,0,PostGame,End,Successful,,,
0,0,Manchester United,0,0,PreMatch,FormationSet,Successful,,,
0,0,Villarreal,0,0,PreMatch,FormationSet,Successful,,,
